EmpID,BiasInfluentialFactor,FitmentPercent
5312,CurrentCompanyType,54.23805
12839,MartialStatus,78.888855
17070,Gender,80.088486
2815,DegreeBranch,92.76497
21011,Gender,73.9039
13961,Gender,81.18784
9711,EmpScore,91.6495
17766,MartialStatus,82.67805
12194,Gender,78.345505
3535,DegreeBranch,76.40708
2253,CurrentCompanyType,48.06618
21691,Gender,79.05322
19672,DegreeBranch,79.47677
7482,EmpScore,55.571453
15104,DegreeBranch,85.5567
24228,CurrentCompanyType,53.851456
5203,Ethinicity,80.947105
17821,HighestDegree,81.5382
23478,LatestDegreeCGPA,57.970375
12952,DegreeBranch,80.47563
7265,EmpScore,50.60287
9735,YearsOfExperince,84.294785
9945,DegreeBranch,88.991196
13505,CurrentCompanyType,55.47741
4794,YearsOfExperince,83.52008
18615,Gender,82.6528
19494,EmpScore,84.8354
8386,YearsOfExperince,87.60348
6658,DegreeBranch,81.090126
21030,Gender,80.73747
21634,CurrentCompanyType,50.82249
21398,YearsOfExperince,89.38974
7103,YearsOfExperince,89.869225
13983,DegreeBranch,89.5084
14855,Gender,76.634895
15751,CurrentCompanyType,52.3097
24355,DegreeBranch,78.848816
17223,YearsOfExperince,86.316864
11207,YearsOfExperince,75.47425
11182,Gender,73.534836
22209,LatestDegreeCGPA,56.98102
6931,HighestDegree,79.66716
3499,DegreeBranch,83.88823
15686,YearsOfExperince,90.49215
6310,MartialStatus,81.6353
21158,EmpScore,85.90062
18832,DegreeBranch,80.859
4263,Ethinicity,80.78767
24004,DegreeBranch,88.32732
16894,CurrentCompanyType,59.629795
15904,EmpScore,84.15971
22032,CurrentCompanyType,61.024014
22230,Gender,80.55994
21261,Gender,83.02438
16598,DegreeBranch,86.07438
20359,CurrentCompanyType,56.32577
14354,Gender,77.646385
4782,CurrentCompanyType,43.74818
23272,YearsOfExperince,82.58459
13990,DegreeBranch,78.8964
10096,DegreeBranch,80.27623
4959,Gender,76.42547
9072,Gender,75.42617
22354,YearsOfExperince,88.19023
10497,YearsOfExperince,81.35566
5544,YearsOfExperince,77.31962
19520,DegreeBranch,80.87972
3917,MartialStatus,84.32301
10042,Gender,80.13662
4605,LatestDegreeCGPA,51.679535
15945,DegreeBranch,81.31206
7187,YearsOfExperince,85.20201
13200,CurrentCompanyType,49.2763
21053,Ethinicity,77.70961
6007,CurrentCompanyType,52.47775
20263,YearsOfExperince,81.27032
17710,YearsOfExperince,96.047134
14624,LatestDegreeCGPA,59.382614
19249,Gender,74.69118
5270,LatestDegreeCGPA,50.271954
5337,Ethinicity,77.85537
12210,Gender,82.788826
12440,DegreeBranch,91.1785
16385,CurrentCompanyType,56.446533
10694,EmpScore,85.04504
21580,DegreeBranch,79.62845
22459,CurrentCompanyType,51.240273
22276,Gender,79.75969
11442,CurrentCompanyType,52.89168
13809,CurrentCompanyType,60.87736
23230,DegreeBranch,89.62438
10062,DegreeBranch,80.867485
18336,CurrentCompanyType,48.080387
18394,Gender,77.06226
5174,Gender,78.78605
18229,Gender,75.26632
6033,DegreeBranch,89.87801
17615,YearsOfExperince,77.4124
22948,DegreeBranch,84.09098
16499,LatestDegreeCGPA,58.539284
15368,CurrentCompanyType,61.02856
21333,Gender,78.322556
11334,Gender,81.232574
2248,MartialStatus,76.494606
10127,YearsOfExperince,77.8474
11256,DegreeBranch,78.95323
16189,Gender,79.16293
2611,Gender,77.79203
13104,DegreeBranch,81.658104
11973,DegreeBranch,81.143135
13745,Gender,78.77452
12346,EmpScore,83.30822
21405,LatestDegreeCGPA,53.340702
4271,EmpScore,78.80398
15394,CurrentCompanyType,91.24843
18169,DegreeBranch,78.49146
8975,DegreeBranch,79.08758
18613,LatestDegreeCGPA,55.30064
23148,DegreeBranch,79.61294
22500,HighestDegree,94.53924
19517,CurrentCompanyType,56.476276
16745,CurrentCompanyType,56.989655
9448,DegreeBranch,79.644196
6470,CurrentCompanyType,58.82477
2299,CurrentCompanyType,59.076157
20432,DegreeBranch,70.83694
16685,EmpScore,80.35327
9091,CurrentCompanyType,90.61377
3970,Gender,84.49318
22933,Gender,81.28201
23489,CurrentCompanyType,58.238472
17514,DegreeBranch,83.70555
9412,CurrentCompanyType,54.50658
14589,Gender,76.36686
12241,CurrentCompanyType,59.700382
12093,DegreeBranch,93.12087
21136,LatestDegreeCGPA,51.92986
20924,Ethinicity,79.91673
12628,YearsOfExperince,80.2518
23741,DegreeBranch,73.685646
6523,Gender,81.344
2554,HighestDegree,79.6714
4831,CurrentCompanyType,54.829613
18621,Ethinicity,79.05051
6377,DegreeBranch,55.25326
5885,YearsOfExperince,83.029236
19617,Gender,78.59891
12727,LatestDegreeCGPA,51.354515
10734,CurrentCompanyType,57.77689
9070,YearsOfExperince,91.220795
19642,HighestDegree,91.44006
21979,YearsOfExperince,81.04011
22075,DegreeBranch,82.66771
23950,EmpScore,84.96209
16969,Gender,73.2795
13030,Gender,79.82111
10558,MartialStatus,77.805244
6618,DegreeBranch,79.31893
6503,YearsOfExperince,78.133
15261,Gender,76.23639
20728,YearsOfExperince,79.93856
22404,DegreeBranch,82.954475
13927,Ethinicity,81.15022
7212,Gender,81.43163
12522,YearsOfExperince,83.05101
13015,DegreeBranch,81.13886
22422,YearsOfExperince,77.19458
10978,Gender,82.16491
9820,DegreeBranch,82.68536
16873,Gender,79.82925
14705,YearsOfExperince,83.741104
2550,EmpScore,89.35727
10004,Gender,77.72029
2282,DegreeBranch,83.65638
12527,Gender,75.97858
13936,EmpScore,92.61028
10258,DegreeBranch,76.70213
5992,DegreeBranch,84.19308
19024,Gender,80.22492
8261,EmpScore,86.29188
18990,YearsOfExperince,87.66843
4582,LatestDegreeCGPA,56.83531
19802,YearsOfExperince,78.60754
14536,LatestDegreeCGPA,50.10865
22727,CurrentCompanyType,55.293575
3233,CurrentCompanyType,88.73909
3645,DegreeBranch,87.07221
4884,MartialStatus,80.45608
11043,CurrentCompanyType,91.96878
9728,YearsOfExperince,84.3056
4981,DegreeBranch,82.49054
3054,EmpScore,67.5533
18488,DegreeBranch,77.87037
8181,Gender,81.14145
15578,EmpScore,91.787704
16155,YearsOfExperince,83.22961
15610,YearsOfExperince,74.3389
6359,DegreeBranch,83.96517
15533,Gender,80.553276
20681,EmpScore,75.029686
12734,Gender,77.38602
7943,CurrentCompanyType,47.7051
8218,DegreeBranch,84.86717
22168,LatestDegreeCGPA,59.186913
19209,Gender,73.655754
23481,DegreeBranch,84.63182
2256,Gender,78.625854
5873,Gender,80.04645
2985,Gender,81.56304
21787,DegreeBranch,95.86169
24385,HighestDegree,78.58281
2640,EmpScore,95.707016
23073,Gender,81.939354
21363,YearsOfExperince,93.23994
17465,EmpScore,81.01599
11644,DegreeBranch,92.353004
16824,EmpScore,84.19368
19152,Gender,78.839066
4549,CurrentCompanyType,49.423306
18904,YearsOfExperince,81.20355
6811,Gender,78.80134
11085,DegreeBranch,80.72438
17153,DegreeBranch,89.94953
12281,DegreeBranch,76.606026
13281,DegreeBranch,81.06892
21818,Gender,76.70222
12555,CurrentCompanyType,56.26994
5458,HighestDegree,79.527695
15211,EmpScore,77.50734
13843,Gender,78.5021
8758,Gender,78.44946
21501,EmpScore,89.5809
20391,YearsOfExperince,82.30673
9891,CurrentCompanyType,50.596783
9874,DegreeBranch,89.18618
2387,YearsOfExperince,82.18406
6104,YearsOfExperince,77.062874
17376,DegreeBranch,75.01911
22219,YearsOfExperince,52.866837
7373,Gender,78.02269
17519,CurrentCompanyType,51.419807
19057,YearsOfExperince,79.622025
13900,CurrentCompanyType,53.280617
3274,DegreeBranch,91.08014
9788,DegreeBranch,82.929474
18959,Gender,86.279335
10876,CurrentCompanyType,94.243866
17041,YearsOfExperince,85.052666
3259,Ethinicity,84.84425
18693,CurrentCompanyType,55.310543
13467,MartialStatus,83.87434
18798,DegreeBranch,90.925835
19541,DegreeBranch,83.478165
10524,Gender,86.63488
2007,DegreeBranch,82.28661
6828,DegreeBranch,78.15279
7125,YearsOfExperince,79.54834
3682,EmpScore,83.40851
3816,LatestDegreeCGPA,56.17323
22765,CurrentCompanyType,54.069305
17988,Gender,80.99765
20599,CurrentCompanyType,54.576683
12482,CurrentCompanyType,52.54796
9366,Gender,81.5827
15364,DegreeBranch,84.051315
20130,MartialStatus,87.127594
6390,Gender,84.85588
21609,MartialStatus,82.87816
3189,HighestDegree,83.13964
6531,YearsOfExperince,78.769745
21668,Gender,84.43623
2822,YearsOfExperince,79.50879
13757,YearsOfExperince,81.09881
7197,HighestDegree,88.36775
19754,Gender,77.624535
17647,MartialStatus,79.30364
4306,EmpScore,77.76748
7433,CurrentCompanyType,88.659
12449,CurrentCompanyType,57.35323
7010,DegreeBranch,88.07335
8244,MartialStatus,77.990524
3633,DegreeBranch,79.44694
14125,Gender,80.38061
15036,CurrentCompanyType,50.827923
23654,DegreeBranch,80.951065
9184,Gender,81.65976
9624,Gender,79.794586
23209,CurrentCompanyType,76.46994
6732,DegreeBranch,83.80225
11761,Gender,78.704384
2614,CurrentCompanyType,54.543945
9910,Gender,77.36598
24041,CurrentCompanyType,53.244854
13838,Gender,80.41691
24226,DegreeBranch,84.815025
4524,YearsOfExperince,73.094475
9978,Ethinicity,81.30266
23157,Gender,75.05277
22188,Gender,80.198906
11736,DegreeBranch,80.44203
12674,DegreeBranch,82.88383
18841,CurrentCompanyType,50.452812
4564,CurrentCompanyType,55.660286
19238,CurrentCompanyType,90.75379
20177,DegreeBranch,76.596565
18368,YearsOfExperince,79.19235
20546,MartialStatus,80.669876
4670,DegreeBranch,90.73379
21623,CurrentCompanyType,90.850075
15729,CurrentCompanyType,53.588493
16733,DegreeBranch,79.87829
5772,CurrentCompanyType,55.569004
23906,Ethinicity,75.98246
17210,Gender,81.59218
13499,DegreeBranch,81.20464
6141,LatestDegreeCGPA,55.887417
22787,YearsOfExperince,47.900536
14157,DegreeBranch,89.36915
16955,CurrentCompanyType,47.36085
14336,CurrentCompanyType,56.145298
14202,HighestDegree,83.49982
7141,DegreeBranch,85.75256
23837,DegreeBranch,83.408325
23597,YearsOfExperince,84.65516
11111,Gender,78.86585
12904,Gender,81.95547
20716,DegreeBranch,78.9417
14437,CurrentCompanyType,49.26382
7766,MartialStatus,78.299805
18024,EmpScore,78.73763
6420,YearsOfExperince,77.872215
17282,YearsOfExperince,79.82604
16490,CurrentCompanyType,50.154743
12214,YearsOfExperince,80.44882
2430,DegreeBranch,78.2007
18803,Gender,79.46487
5016,EmpScore,89.51277
20528,YearsOfExperince,87.52651
9761,DegreeBranch,84.51333
3840,Gender,77.78325
18320,DegreeBranch,90.0241
12665,Gender,82.10543
24221,DegreeBranch,74.5733
19448,DegreeBranch,81.331795
15659,YearsOfExperince,75.21965
21079,EmpScore,86.815796
16217,Gender,81.60571
11113,DegreeBranch,77.98149
6672,DegreeBranch,75.15671
15942,DegreeBranch,82.17379
16529,YearsOfExperince,86.621506
13142,CurrentCompanyType,52.70214
22977,HighestDegree,92.901306
19782,YearsOfExperince,89.07036
17243,Gender,75.84648
9481,Gender,80.553055
16625,HighestDegree,89.83844
13605,DegreeBranch,81.43636
5814,DegreeBranch,93.95907
21667,DegreeBranch,91.54769
11420,CurrentCompanyType,51.524414
20154,Gender,85.59497
17527,LatestDegreeCGPA,53.635616
9528,DegreeBranch,83.25854
12461,YearsOfExperince,79.19703
20863,YearsOfExperince,76.88484
14759,Gender,83.0256
8445,CurrentCompanyType,57.559418
3423,HighestDegree,89.35891
19715,Gender,80.97422
8313,YearsOfExperince,70.850815
16567,CurrentCompanyType,89.19662
14019,Gender,79.19912
11171,CurrentCompanyType,57.939705
12407,CurrentCompanyType,51.62644
19556,DegreeBranch,83.500565
19396,HighestDegree,79.74482
18932,EmpScore,81.97884
10073,EmpScore,74.66352
4420,CurrentCompanyType,87.77627
13957,DegreeBranch,78.321396
16811,CurrentCompanyType,53.143448
8324,DegreeBranch,75.59761
17694,LatestDegreeCGPA,74.02138
19138,Gender,76.52649
4252,MartialStatus,82.398895
5850,YearsOfExperince,84.734695
3258,Gender,80.84802
14714,Ethinicity,83.048256
10178,Gender,83.42881
14930,Gender,77.32338
5565,HighestDegree,87.3233
8097,Gender,76.08074
2738,DegreeBranch,81.77429
3756,EmpScore,89.106285
4608,DegreeBranch,80.68433
4189,DegreeBranch,91.69303
19525,CurrentCompanyType,58.229362
18121,DegreeBranch,52.790787
10891,CurrentCompanyType,56.28686
11905,DegreeBranch,81.19899
15173,CurrentCompanyType,55.4426
14358,CurrentCompanyType,55.370537
22471,CurrentCompanyType,58.831886
9030,CurrentCompanyType,56.6975
12812,Gender,78.48756
10535,HighestDegree,81.52557
20871,CurrentCompanyType,46.60796
10946,EmpScore,85.634476
12705,Ethinicity,80.078125
9852,DegreeBranch,75.896484
2702,CurrentCompanyType,57.662533
3959,Ethinicity,80.45251
4134,CurrentCompanyType,60.23184
20219,YearsOfExperince,90.448814
14900,DegreeBranch,74.05406
11883,YearsOfExperince,76.82918
14753,CurrentCompanyType,58.84024
19309,CurrentCompanyType,55.462273
15443,Gender,82.89805
23775,YearsOfExperince,88.38776
18826,CurrentCompanyType,57.52055
16186,CurrentCompanyType,61.70406
6826,Gender,80.69572
16332,CurrentCompanyType,56.161037
19143,HighestDegree,91.50719
15216,EmpScore,76.914764
3324,Gender,84.568016
3333,YearsOfExperince,74.32146
5090,DegreeBranch,81.607086
10159,Ethinicity,75.08357
24263,CurrentCompanyType,49.013355
9101,CurrentCompanyType,55.711395
12154,YearsOfExperince,85.45907
7338,CurrentCompanyType,55.3545
4538,Gender,75.5955
16886,CurrentCompanyType,93.105804
4077,DegreeBranch,74.852875
3032,YearsOfExperince,79.95292
4692,CurrentCompanyType,55.328285
10607,EmpScore,89.80503
10406,MartialStatus,80.96439
22531,Gender,86.099
12576,LatestDegreeCGPA,57.41304
16999,CurrentCompanyType,49.124207
7913,CurrentCompanyType,50.097485
2024,DegreeBranch,82.789925
9083,CurrentCompanyType,56.233635
10121,Gender,80.31796
19330,EmpScore,78.87311
15745,Gender,80.009026
8755,YearsOfExperince,84.00395
6160,Ethinicity,77.22631
15281,YearsOfExperince,79.19911
8179,YearsOfExperince,79.47396
15098,Gender,79.084625
18236,CurrentCompanyType,51.101395
10947,Ethinicity,77.86507
21015,Gender,80.51483
6332,CurrentCompanyType,60.222782
5104,DegreeBranch,80.65807
22299,Gender,79.07136
10407,DegreeBranch,82.237465
3743,CurrentCompanyType,57.249657
7687,Gender,81.11039
17700,YearsOfExperince,81.624596
2097,CurrentCompanyType,57.71988
4372,CurrentCompanyType,50.61972
9352,YearsOfExperince,76.60116
4508,YearsOfExperince,83.644005
9823,CurrentCompanyType,57.674267
22495,CurrentCompanyType,51.745037
21864,HighestDegree,90.52771
8439,YearsOfExperince,77.19646
5702,Gender,81.18343
8713,DegreeBranch,86.777725
12454,YearsOfExperince,82.47285
9382,EmpScore,92.40821
22186,DegreeBranch,93.0031
5442,CurrentCompanyType,54.88324
9633,EmpScore,87.170364
13994,Ethinicity,82.26119
10741,YearsOfExperince,82.37586
20953,Gender,78.384186
20867,CurrentCompanyType,55.075375
3601,CurrentCompanyType,56.227997
5600,YearsOfExperince,70.58855
5351,EmpScore,80.85596
4391,YearsOfExperince,91.26336
9531,CurrentCompanyType,54.879097
23958,CurrentCompanyType,56.92859
12770,DegreeBranch,78.410255
23819,CurrentCompanyType,56.15312
5086,DegreeBranch,80.97261
7508,DegreeBranch,81.271515
15818,DegreeBranch,76.217476
21059,Gender,80.68177
9498,EmpScore,81.55579
22893,DegreeBranch,82.267265
20825,Gender,77.967834
3877,Gender,82.01594
14181,CurrentCompanyType,50.82953
4591,CurrentCompanyType,53.86838
3338,LatestDegreeCGPA,54.10962
7057,YearsOfExperince,78.83484
2447,CurrentCompanyType,52.55313
14290,YearsOfExperince,91.51052
17412,YearsOfExperince,82.8042
13459,YearsOfExperince,78.610596
22508,Gender,85.31441
9241,CurrentCompanyType,58.013874
2327,Gender,84.30761
9105,DegreeBranch,92.261925
13486,EmpScore,85.32869
21836,MartialStatus,81.667755
13222,YearsOfExperince,76.74523
7147,YearsOfExperince,81.6372
20970,EmpScore,92.99628
8682,EmpScore,83.11151
11786,CurrentCompanyType,56.964226
10326,Gender,82.82709
8254,Gender,81.5528
19882,YearsOfExperince,75.65763
10941,DegreeBranch,83.218765
17050,CurrentCompanyType,60.896904
21964,Ethinicity,78.72445
23720,Gender,81.68427
17278,CurrentCompanyType,56.85353
11409,CurrentCompanyType,56.066288
3503,Gender,79.25307
24105,HighestDegree,80.78515
20276,Ethinicity,82.09655
14008,DegreeBranch,85.3842
16560,LatestDegreeCGPA,53.50156
9942,MartialStatus,80.928345
6239,CurrentCompanyType,59.55643
19777,HighestDegree,91.69137
4894,YearsOfExperince,88.62081
18585,YearsOfExperince,77.72661
3805,DegreeBranch,79.38615
8689,DegreeBranch,89.88509
18241,CurrentCompanyType,52.409454
4678,DegreeBranch,91.26142
22473,Gender,74.56042
18161,EmpScore,50.094574
5734,DegreeBranch,81.48716
6944,Gender,80.09562
22199,CurrentCompanyType,56.564034
9043,DegreeBranch,81.02187
4105,YearsOfExperince,85.85349
10490,CurrentCompanyType,55.836674
11536,DegreeBranch,80.16022
12164,EmpScore,56.72786
13981,YearsOfExperince,90.00916
14408,Gender,86.15257
24167,DegreeBranch,87.869354
16416,Gender,78.871956
6437,HighestDegree,87.55092
18144,EmpScore,89.7879
19162,DegreeBranch,77.614456
9651,Gender,80.701126
12392,CurrentCompanyType,51.315548
4338,Ethinicity,85.63795
3698,DegreeBranch,80.837494
3436,DegreeBranch,53.7308
6992,DegreeBranch,86.46241
19655,EmpScore,90.5869
13520,CurrentCompanyType,55.225147
18015,CurrentCompanyType,53.980892
11119,Ethinicity,82.57023
17233,CurrentCompanyType,53.92957
20699,Gender,80.8651
19101,EmpScore,79.16334
22823,DegreeBranch,90.19087
23715,Ethinicity,77.59224
10109,DegreeBranch,82.27023
2457,Gender,77.20987
10970,Gender,80.130295
19978,YearsOfExperince,91.09667
4652,HighestDegree,88.50999
6012,Gender,78.9451
13429,DegreeBranch,83.55272
19416,HighestDegree,81.51735
18870,YearsOfExperince,92.47314
18369,CurrentCompanyType,60.90218
19511,Gender,80.92379
2752,Gender,79.695076
22138,Gender,78.70153
21446,YearsOfExperince,90.021996
23440,EmpScore,89.10725
13378,YearsOfExperince,78.31273
14979,CurrentCompanyType,54.577076
11356,Gender,79.36053
20230,YearsOfExperince,83.28352
11091,DegreeBranch,89.26843
22162,EmpScore,85.02759
11901,Gender,78.811935
2523,DegreeBranch,81.181854
21177,HighestDegree,82.53779
11749,Gender,77.218445
9390,YearsOfExperince,78.67075
21383,DegreeBranch,86.42304
9332,EmpScore,90.00504
22653,DegreeBranch,82.83044
13738,Ethinicity,80.75202
20159,DegreeBranch,76.50341
10296,DegreeBranch,82.05342
13801,MartialStatus,82.62407
21297,Gender,80.97822
4237,CurrentCompanyType,60.406826
8903,DegreeBranch,86.30473
6088,YearsOfExperince,82.00997
17084,CurrentCompanyType,53.570427
7604,DegreeBranch,76.90513
13477,CurrentCompanyType,48.733627
21949,Gender,78.75781
5204,EmpScore,81.66665
18141,Gender,82.364716
2408,Ethinicity,84.438286
5019,Gender,79.12431
15615,CurrentCompanyType,53.90883
6504,YearsOfExperince,83.04718
3392,Gender,79.616875
13949,Gender,77.2279
16001,Ethinicity,79.4434
19820,EmpScore,88.06231
24336,LatestDegreeCGPA,55.218918
19208,DegreeBranch,81.9095
15920,CurrentCompanyType,57.430508
3943,Gender,77.53735
12170,EmpScore,89.50275
5916,CurrentCompanyType,60.79364
4145,MartialStatus,79.843056
20358,DegreeBranch,77.11597
3764,Gender,81.499626
17200,Gender,82.38858
9328,Gender,81.38933
18078,DegreeBranch,81.62518
5692,CurrentCompanyType,58.81179
14758,Gender,78.249374
23544,HighestDegree,75.718254
16175,DegreeBranch,79.756256
18458,CurrentCompanyType,54.553688
